model,display_model,record_id,category,difficulty,source_kind,provenance_stratum,passed,failure_category,contains_sorry,repaired,rejected,candidate_id
openai/gpt-5.5-pro,GPT-5.5 Pro,finite_difference.burgers_total_update_periodic_flux_1d,finite_difference_burgers,2,textbook,textbook_or_paper,True,passed,False,False,False,openai_gpt_5_5_pro:finite_difference_burgers_total_update_periodic_flux_1d:proof_completion:proof160_official_v1
openai/gpt-5.5-pro,GPT-5.5 Pro,finite_difference.burgers_total_change_update_1d,finite_difference_burgers,3,textbook,textbook_or_paper,True,passed,False,False,False,openai_gpt_5_5_pro:finite_difference_burgers_total_change_update_1d:proof_completion:proof160_official_v1
openai/gpt-5.5-pro,GPT-5.5 Pro,fem_projection.cell_average_const_2cell,fem_projection,1,internal_lean_seed,internal_lean_seed,True,passed,False,False,False,openai_gpt_5_5_pro:fem_projection_cell_average_const_2cell:proof_completion:proof160_official_v1
openai/gpt-5.5-pro,GPT-5.5 Pro,fem_projection.p0_projection_preserves_const_2cell,fem_projection,1,internal_lean_seed,internal_lean_seed,False,proof_search_failure,False,False,False,openai_gpt_5_5_pro:fem_projection_p0_projection_preserves_const_2cell:proof_completion:proof160_official_v1
openai/gpt-5.5-pro,GPT-5.5 Pro,fem_projection.p0_projection_idempotent_2cell,fem_projection,1,internal_lean_seed,internal_lean_seed,True,passed,False,False,False,openai_gpt_5_5_pro:fem_projection_p0_projection_idempotent_2cell:proof_completion:proof160_official_v1
openai/gpt-5.5-pro,GPT-5.5 Pro,fem_projection.p0_projection_residual_mean_zero_2cell,fem_projection,2,internal_lean_seed,internal_lean_seed,True,passed,False,False,False,openai_gpt_5_5_pro:fem_projection_p0_projection_residual_mean_zero_2cell:proof_completion:proof160_official_v1
openai/gpt-5.5-pro,GPT-5.5 Pro,fem_projection.p0_projection_orthogonal_const_2cell,fem_projection,2,internal_lean_seed,internal_lean_seed,True,passed,False,False,False,openai_gpt_5_5_pro:fem_projection_p0_projection_orthogonal_const_2cell:proof_completion:proof160_official_v1
openai/gpt-5.5-pro,GPT-5.5 Pro,fem_projection.p0_projection_pythagorean_2cell,fem_projection,3,internal_lean_seed,internal_lean_seed,True,passed,False,False,False,openai_gpt_5_5_pro:fem_projection_p0_projection_pythagorean_2cell:proof_completion:proof160_official_v1
openai/gpt-5.5-pro,GPT-5.5 Pro,fem_projection.p0_projection_l2_contract_2cell,fem_projection,3,internal_lean_seed,internal_lean_seed,True,passed,False,False,False,openai_gpt_5_5_pro:fem_projection_p0_projection_l2_contract_2cell:proof_completion:proof160_official_v1
openai/gpt-5.5-pro,GPT-5.5 Pro,fem_projection.p0_projection_best_const_approx_2cell,fem_projection,3,internal_lean_seed,internal_lean_seed,False,proof_search_failure,False,False,False,openai_gpt_5_5_pro:fem_projection_p0_projection_best_const_approx_2cell:proof_completion:proof160_official_v1
openai/gpt-5.5-pro,GPT-5.5 Pro,fem_projection.weighted_cell_average_const_2cell,fem_projection,1,internal_lean_seed,internal_lean_seed,True,passed,False,True,False,openai_gpt_5_5_pro:fem_projection_weighted_cell_average_const_2cell:proof_completion:proof160_official_v1
openai/gpt-5.5-pro,GPT-5.5 Pro,fem_projection.weighted_p0_projection_preserves_const_2cell,fem_projection,1,internal_lean_seed,internal_lean_seed,True,passed,False,False,False,openai_gpt_5_5_pro:fem_projection_weighted_p0_projection_preserves_const_2cell:proof_completion:proof160_official_v1
openai/gpt-5.5-pro,GPT-5.5 Pro,fem_projection.weighted_p0_projection_idempotent_2cell,fem_projection,1,internal_lean_seed,internal_lean_seed,True,passed,False,True,False,openai_gpt_5_5_pro:fem_projection_weighted_p0_projection_idempotent_2cell:proof_completion:proof160_official_v1
openai/gpt-5.5-pro,GPT-5.5 Pro,fem_projection.weighted_p0_projection_residual_weighted_mean_zero_2cell,fem_projection,2,internal_lean_seed,internal_lean_seed,True,passed,False,False,False,openai_gpt_5_5_pro:fem_projection_weighted_p0_projection_residual_weighted_mean_zero_2cell:proof_completion:proof160_official_v1
openai/gpt-5.5-pro,GPT-5.5 Pro,fem_projection.weighted_p0_projection_orthogonal_const_2cell,fem_projection,2,internal_lean_seed,internal_lean_seed,True,passed,False,False,False,openai_gpt_5_5_pro:fem_projection_weighted_p0_projection_orthogonal_const_2cell:proof_completion:proof160_official_v1
openai/gpt-5.5-pro,GPT-5.5 Pro,fem_projection.weighted_cell_l2_sq_nonneg_2cell,fem_projection,2,internal_lean_seed,internal_lean_seed,True,passed,False,False,False,openai_gpt_5_5_pro:fem_projection_weighted_cell_l2_sq_nonneg_2cell:proof_completion:proof160_official_v1
openai/gpt-5.5-pro,GPT-5.5 Pro,fem_projection.weighted_p0_projection_residual_sq_nonneg_2cell,fem_projection,2,internal_lean_seed,internal_lean_seed,False,proof_search_failure,False,False,False,openai_gpt_5_5_pro:fem_projection_weighted_p0_projection_residual_sq_nonneg_2cell:proof_completion:proof160_official_v1
openai/gpt-5.5-pro,GPT-5.5 Pro,fem_projection.weighted_const_approx_error_nonneg_2cell,fem_projection,2,internal_lean_seed,internal_lean_seed,True,passed,False,False,False,openai_gpt_5_5_pro:fem_projection_weighted_const_approx_error_nonneg_2cell:proof_completion:proof160_official_v1
openai/gpt-5.5-pro,GPT-5.5 Pro,fem_projection.weighted_p0_projection_l2_contract_2cell,fem_projection,3,internal_lean_seed,internal_lean_seed,True,passed,False,False,False,openai_gpt_5_5_pro:fem_projection_weighted_p0_projection_l2_contract_2cell:proof_completion:proof160_official_v1
openai/gpt-5.5-pro,GPT-5.5 Pro,fem_projection.weighted_p0_projection_best_const_approx_2cell,fem_projection,3,internal_lean_seed,internal_lean_seed,False,proof_search_failure,False,False,False,openai_gpt_5_5_pro:fem_projection_weighted_p0_projection_best_const_approx_2cell:proof_completion:proof160_official_v1
openai/gpt-5.5-pro,GPT-5.5 Pro,fem_projection.weighted_p0_projection_orthogonal_const_general_n,fem_projection,4,textbook,textbook_or_paper,True,passed,False,False,False,openai_gpt_5_5_pro:fem_projection_weighted_p0_projection_orthogonal_const_general_n:proof_completion:proof160_official_v1
openai/gpt-5.5-pro,GPT-5.5 Pro,linear_algebra_stability.finite_weighted_abs_sum_le_general_n,linear_algebra_stability,4,classic,classic_or_general,True,passed,False,False,False,openai_gpt_5_5_pro:linear_algebra_stability_finite_weighted_abs_sum_le_general_n:proof_completion:proof160_official_v1
openai/gpt-5.5-pro,GPT-5.5 Pro,linear_algebra_stability.finite_row_apply_const_general_n,linear_algebra_stability,2,classic,classic_or_general,True,passed,False,False,False,openai_gpt_5_5_pro:linear_algebra_stability_finite_row_apply_const_general_n:proof_completion:proof160_official_v1
openai/gpt-5.5-pro,GPT-5.5 Pro,linear_algebra_stability.finite_row_apply_zero_general_n,linear_algebra_stability,1,classic,classic_or_general,True,passed,False,False,False,openai_gpt_5_5_pro:linear_algebra_stability_finite_row_apply_zero_general_n:proof_completion:proof160_official_v1
openai/gpt-5.5-pro,GPT-5.5 Pro,linear_algebra_stability.finite_row_apply_add_general_n,linear_algebra_stability,3,classic,classic_or_general,True,passed,False,False,False,openai_gpt_5_5_pro:linear_algebra_stability_finite_row_apply_add_general_n:proof_completion:proof160_official_v1
openai/gpt-5.5-pro,GPT-5.5 Pro,spectral_dft.finite_dc_const_general_n,spectral_dft,2,textbook,textbook_or_paper,True,passed,False,False,False,openai_gpt_5_5_pro:spectral_dft_finite_dc_const_general_n:proof_completion:proof160_official_v1
openai/gpt-5.5-pro,GPT-5.5 Pro,spectral_dft.finite_dc_add_general_n,spectral_dft,2,textbook,textbook_or_paper,True,passed,False,False,False,openai_gpt_5_5_pro:spectral_dft_finite_dc_add_general_n:proof_completion:proof160_official_v1
openai/gpt-5.5-pro,GPT-5.5 Pro,spectral_dft.finite_mean_const_general_n,spectral_dft,3,textbook,textbook_or_paper,True,passed,False,False,False,openai_gpt_5_5_pro:spectral_dft_finite_mean_const_general_n:proof_completion:proof160_official_v1
openai/gpt-5.5-pro,GPT-5.5 Pro,spectral_dft.centered_signal_const_zero_general_n,spectral_dft,3,textbook,textbook_or_paper,True,passed,False,False,False,openai_gpt_5_5_pro:spectral_dft_centered_signal_const_zero_general_n:proof_completion:proof160_official_v1
openai/gpt-5.5-pro,GPT-5.5 Pro,fem_projection.weighted_p0_average_const_general_n,fem_projection,3,textbook,textbook_or_paper,True,passed,False,True,False,openai_gpt_5_5_pro:fem_projection_weighted_p0_average_const_general_n:proof_completion:proof160_official_v1
openai/gpt-5.5-pro,GPT-5.5 Pro,fem_projection.weighted_p0_residual_const_zero_general_n,fem_projection,2,textbook,textbook_or_paper,True,passed,False,False,False,openai_gpt_5_5_pro:fem_projection_weighted_p0_residual_const_zero_general_n:proof_completion:proof160_official_v1
openai/gpt-5.5-pro,GPT-5.5 Pro,fem_projection.weighted_p0_average_add_general_n,fem_projection,3,textbook,textbook_or_paper,True,passed,False,False,False,openai_gpt_5_5_pro:fem_projection_weighted_p0_average_add_general_n:proof_completion:proof160_official_v1
openai/gpt-5.5-pro,GPT-5.5 Pro,fem_projection.weighted_p0_residual_add_general_n,fem_projection,3,textbook,textbook_or_paper,True,passed,False,False,False,openai_gpt_5_5_pro:fem_projection_weighted_p0_residual_add_general_n:proof_completion:proof160_official_v1
openai/gpt-5.5-pro,GPT-5.5 Pro,fem_projection.weighted_p0_residual_smul_general_n,fem_projection,3,textbook,textbook_or_paper,True,passed,False,False,False,openai_gpt_5_5_pro:fem_projection_weighted_p0_residual_smul_general_n:proof_completion:proof160_official_v1
openai/gpt-5.5-pro,GPT-5.5 Pro,spectral_dft.finite_dc_zero_general_n,spectral_dft,1,textbook,textbook_or_paper,True,passed,False,False,False,openai_gpt_5_5_pro:spectral_dft_finite_dc_zero_general_n:proof_completion:proof160_official_v1
openai/gpt-5.5-pro,GPT-5.5 Pro,spectral_dft.finite_dc_neg_general_n,spectral_dft,2,textbook,textbook_or_paper,True,passed,False,False,False,openai_gpt_5_5_pro:spectral_dft_finite_dc_neg_general_n:proof_completion:proof160_official_v1
openai/gpt-5.5-pro,GPT-5.5 Pro,spectral_dft.finite_dc_sub_general_n,spectral_dft,2,textbook,textbook_or_paper,True,passed,False,False,False,openai_gpt_5_5_pro:spectral_dft_finite_dc_sub_general_n:proof_completion:proof160_official_v1
openai/gpt-5.5-pro,GPT-5.5 Pro,spectral_dft.finite_dc_smul_general_n,spectral_dft,2,textbook,textbook_or_paper,True,passed,False,False,False,openai_gpt_5_5_pro:spectral_dft_finite_dc_smul_general_n:proof_completion:proof160_official_v1
openai/gpt-5.5-pro,GPT-5.5 Pro,spectral_dft.finite_mean_add_general_n,spectral_dft,3,textbook,textbook_or_paper,True,passed,False,False,False,openai_gpt_5_5_pro:spectral_dft_finite_mean_add_general_n:proof_completion:proof160_official_v1
openai/gpt-5.5-pro,GPT-5.5 Pro,spectral_dft.finite_mean_smul_general_n,spectral_dft,3,textbook,textbook_or_paper,True,passed,False,False,False,openai_gpt_5_5_pro:spectral_dft_finite_mean_smul_general_n:proof_completion:proof160_official_v1_tail
openai/gpt-5.5-pro,GPT-5.5 Pro,spectral_dft.centered_signal_add_general_n,spectral_dft,3,textbook,textbook_or_paper,True,passed,False,False,False,openai_gpt_5_5_pro:spectral_dft_centered_signal_add_general_n:proof_completion:proof160_official_v1_tail
openai/gpt-5.5-pro,GPT-5.5 Pro,spectral_dft.centered_signal_smul_general_n,spectral_dft,3,textbook,textbook_or_paper,True,passed,False,False,False,openai_gpt_5_5_pro:spectral_dft_centered_signal_smul_general_n:proof_completion:proof160_official_v1_tail
openai/gpt-5.5-pro,GPT-5.5 Pro,interpolation_linear.affine_interp_const,interpolation_linear,2,textbook,textbook_or_paper,True,passed,False,False,False,openai_gpt_5_5_pro:interpolation_linear_affine_interp_const:proof_completion:proof160_official_v1_tail
openai/gpt-5.5-pro,GPT-5.5 Pro,interpolation_linear.affine_interp_add,interpolation_linear,3,textbook,textbook_or_paper,True,passed,False,False,False,openai_gpt_5_5_pro:interpolation_linear_affine_interp_add:proof_completion:proof160_official_v1_tail
openai/gpt-5.5-pro,GPT-5.5 Pro,interpolation_linear.affine_interp_smul,interpolation_linear,3,textbook,textbook_or_paper,True,passed,False,False,False,openai_gpt_5_5_pro:interpolation_linear_affine_interp_smul:proof_completion:proof160_official_v1_tail
openai/gpt-5.5-pro,GPT-5.5 Pro,interpolation_linear.affine_interp_abs_le,interpolation_linear,4,textbook,textbook_or_paper,True,passed,False,False,False,openai_gpt_5_5_pro:interpolation_linear_affine_interp_abs_le:proof_completion:proof160_official_v1_tail
openai/gpt-5.5-pro,GPT-5.5 Pro,interpolation_linear.linear_interp_at_left,interpolation_linear,3,textbook,textbook_or_paper,True,passed,False,False,False,openai_gpt_5_5_pro:interpolation_linear_linear_interp_at_left:proof_completion:proof160_official_v1_tail
openai/gpt-5.5-pro,GPT-5.5 Pro,interpolation_linear.linear_interp_at_right,interpolation_linear,3,textbook,textbook_or_paper,True,passed,False,False,False,openai_gpt_5_5_pro:interpolation_linear_linear_interp_at_right:proof_completion:proof160_official_v1_tail
openai/gpt-5.5-pro,GPT-5.5 Pro,interpolation_linear.linear_interp_const,interpolation_linear,3,textbook,textbook_or_paper,True,passed,False,False,False,openai_gpt_5_5_pro:interpolation_linear_linear_interp_const:proof_completion:proof160_official_v1_tail
openai/gpt-5.5-pro,GPT-5.5 Pro,interpolation_linear.linear_interp_eq_affine,interpolation_linear,3,textbook,textbook_or_paper,True,passed,False,False,False,openai_gpt_5_5_pro:interpolation_linear_linear_interp_eq_affine:proof_completion:proof160_official_v1_tail
openai/gpt-5.5-pro,GPT-5.5 Pro,quadrature_rules.midpoint1_add,quadrature_rules,2,textbook,textbook_or_paper,True,passed,False,False,False,openai_gpt_5_5_pro:quadrature_rules_midpoint1_add:proof_completion:proof160_official_v1_tail
openai/gpt-5.5-pro,GPT-5.5 Pro,quadrature_rules.midpoint1_smul,quadrature_rules,2,textbook,textbook_or_paper,True,passed,False,False,False,openai_gpt_5_5_pro:quadrature_rules_midpoint1_smul:proof_completion:proof160_official_v1_tail
openai/gpt-5.5-pro,GPT-5.5 Pro,quadrature_rules.trapezoid2_const,quadrature_rules,2,textbook,textbook_or_paper,True,passed,False,False,False,openai_gpt_5_5_pro:quadrature_rules_trapezoid2_const:proof_completion:proof160_official_v1_tail
openai/gpt-5.5-pro,GPT-5.5 Pro,quadrature_rules.trapezoid2_add,quadrature_rules,3,textbook,textbook_or_paper,True,passed,False,False,False,openai_gpt_5_5_pro:quadrature_rules_trapezoid2_add:proof_completion:proof160_official_v1_tail
openai/gpt-5.5-pro,GPT-5.5 Pro,quadrature_rules.trapezoid2_smul,quadrature_rules,3,textbook,textbook_or_paper,True,passed,False,False,False,openai_gpt_5_5_pro:quadrature_rules_trapezoid2_smul:proof_completion:proof160_official_v1_tail
openai/gpt-5.5-pro,GPT-5.5 Pro,quadrature_rules.trapezoid2_nonneg,quadrature_rules,3,textbook,textbook_or_paper,True,passed,False,False,False,openai_gpt_5_5_pro:quadrature_rules_trapezoid2_nonneg:proof_completion:proof160_official_v1_tail
openai/gpt-5.5-pro,GPT-5.5 Pro,spectral_dft.finite_dc_centered_signal_zero_general_n,spectral_dft,3,internal_lean_seed,internal_lean_seed,False,rejected_empty_proof_body,False,False,True,
openai/gpt-5.5-pro,GPT-5.5 Pro,finite_difference.heat_cfl_linf_stability_1d,finite_difference_heat,3,textbook,textbook_or_paper,False,rejected_empty_proof_body,False,False,True,
openai/gpt-5.5-pro,GPT-5.5 Pro,fem_projection.weighted_p0_projection_pythagorean_2cell,fem_projection,3,internal_lean_seed,internal_lean_seed,False,rejected_empty_proof_body,False,False,True,
openai/gpt-5.5-pro,GPT-5.5 Pro,fem_projection.weighted_p0_projection_error_decomposition_2cell,fem_projection,3,internal_lean_seed,internal_lean_seed,False,rejected_empty_proof_body,False,False,True,
openai/gpt-5.5-pro,GPT-5.5 Pro,fem_projection.weighted_p0_residual_mass_zero_general_n,fem_projection,4,textbook,textbook_or_paper,False,rejected_empty_proof_body,False,False,True,
openai/gpt-5.5-pro,GPT-5.5 Pro,fem_projection.weighted_p0_average_smul_general_n,fem_projection,3,textbook,textbook_or_paper,False,rejected_empty_proof_body,False,False,True,
anthropic/claude-opus-4.8,Claude Opus 4.8,ode_symplectic.leapfrog_one_step_invariant_1d,ode_symplectic,2,paper,textbook_or_paper,True,passed,False,False,False,anthropic_claude_opus_4_8:ode_symplectic_leapfrog_one_step_invariant_1d:proof_completion:proof160_official_v1
anthropic/claude-opus-4.8,Claude Opus 4.8,ode_symplectic.leapfrog_orbit_step_invariant_1d,ode_symplectic,2,internal_lean_seed,internal_lean_seed,True,passed,False,False,False,anthropic_claude_opus_4_8:ode_symplectic_leapfrog_orbit_step_invariant_1d:proof_completion:proof160_official_v1
anthropic/claude-opus-4.8,Claude Opus 4.8,ode_symplectic.leapfrog_invariant_1d,ode_symplectic,3,internal_lean_seed,internal_lean_seed,True,passed,False,False,False,anthropic_claude_opus_4_8:ode_symplectic_leapfrog_invariant_1d:proof_completion:proof160_official_v1
anthropic/claude-opus-4.8,Claude Opus 4.8,ode_symplectic.symplectic_euler_one_step_invariant_1d,ode_symplectic,1,textbook,textbook_or_paper,True,passed,False,False,False,anthropic_claude_opus_4_8:ode_symplectic_symplectic_euler_one_step_invariant_1d:proof_completion:proof160_official_v1
anthropic/claude-opus-4.8,Claude Opus 4.8,ode_symplectic.symplectic_euler_orbit_step_invariant_1d,ode_symplectic,2,internal_lean_seed,internal_lean_seed,True,passed,False,False,False,anthropic_claude_opus_4_8:ode_symplectic_symplectic_euler_orbit_step_invariant_1d:proof_completion:proof160_official_v1
anthropic/claude-opus-4.8,Claude Opus 4.8,ode_symplectic.symplectic_euler_invariant_1d,ode_symplectic,3,internal_lean_seed,internal_lean_seed,True,passed,False,False,False,anthropic_claude_opus_4_8:ode_symplectic_symplectic_euler_invariant_1d:proof_completion:proof160_official_v1
anthropic/claude-opus-4.8,Claude Opus 4.8,ode_symplectic.symplectic_euler_linear_det_1d,ode_symplectic,2,internal_lean_seed,internal_lean_seed,True,passed,False,False,False,anthropic_claude_opus_4_8:ode_symplectic_symplectic_euler_linear_det_1d:proof_completion:proof160_official_v1
anthropic/claude-opus-4.8,Claude Opus 4.8,ode_runge_kutta.explicit_euler_zero_dt_1d,ode_runge_kutta,1,internal_lean_seed,internal_lean_seed,True,passed,False,False,False,anthropic_claude_opus_4_8:ode_runge_kutta_explicit_euler_zero_dt_1d:proof_completion:proof160_official_v1
